A,B,P,private_key_a,private_key_b,x_a,y_a,hashpoint_a,x_b,y_b,hashpoint_b,x_secret,y_secret,secret_in_hash,order, time(ms)
76,40,2003,11400714819323301492,11400714819323231141,30,1434,11400714819323201832,1544,947,11400714819323299138,1130,945,11400714819323272970,2007,6
76,41,2003,11400714819323300377,11400714819323230824,844,1390,11400714819323254298,561,923,11400714819323235917,473,1177,11400714819323229885,2026,6
76,42,2003,11400714819323301429,11400714819323231141,52,1101,11400714819323202907,290,1006,11400714819323218409,1190,473,11400714819323276337,2006,6
76,43,2003,11400714819323303411,11400714819323232211,865,1568,11400714819323254828,920,946,11400714819323258165,865,1568,11400714819323254828,2064,6
76,45,2003,11400714819323303411,11400714819323232211,17,802,11400714819323200362,1634,808,11400714819323305783,17,802,11400714819323200362,2064,13
76,48,2003,11400714819323301581,11400714819323231083,1954,1833,11400714819323324932,307,1911,11400714819323220395,394,1461,11400714819323225382,2010,9
76,50,2003,11400714819323298294,11400714819323231204,999,60,11400714819323262189,968,65,11400714819323260032,1936,1080,11400714819323322785,2004,6
76,58,2003,11400714819323301492,11400714819323231141,1561,243,11400714819323298519,801,1837,11400714819323252587,1919,1353,11400714819323323778,2007,6
76,59,2003,11400714819323300504,11400714819323230824,44,1792,11400714819323203084,841,1308,11400714819323254538,1215,1131,11400714819323278800,2029,6
76,63,2003,11400714819323302640,11400714819323231313,301,243,11400714819323218366,572,1628,11400714819323236412,1083,1007,11400714819323268073,2070,11
76,64,2003,11400714819323299943,11400714819323231722,562,1736,11400714819323235803,1681,1917,11400714819323310055,304,39,11400714819323218360,2037,9
76,65,2003,11400714819323302640,11400714819323231248,1818,1830,11400714819323317403,250,773,11400714819323215138,1036,1758,11400714819323265786,2069,9
76,66,2003,11400714819323302970,11400714819323232146,507,728,11400714819323232208,1733,335,11400714819323311760,1132,309,11400714819323272457,2058,10
76,70,2003,11400714819323300270,11400714819323231893,824,839,11400714819323251986,1523,1857,11400714819323298913,616,1439,11400714819323239974,2045,7
76,72,2003,11400714819323298294,11400714819323231204,1606,1387,11400714819323302615,233,914,11400714819323214536,679,1863,11400714819323244386,2004,6
76,73,2003,11400714819323302970,11400714819323232146,743,938,11400714819323246815,831,965,11400714819323253590,897,116,11400714819323256360,2058,6
76,75,2003,11400714819323302090,11400714819323231454,1174,1849,11400714819323276645,1298,1852,11400714819323284487,815,912,11400714819323252511,2079,7
76,76,2003,11400714819323302640,11400714819323231248,1694,832,11400714819323309794,1888,1285,11400714819323321746,1292,1948,11400714819323282168,2069,6
76,78,2003,11400714819323303782,11400714819323232023,1398,1822,11400714819323291494,720,1257,11400714819323246434,983,730,11400714819323262579,2052,7
76,79,2003,11400714819323301205,11400714819323230888,355,1698,11400714819323222700,587,967,11400714819323236709,1883,731,11400714819323318493,2022,6
76,80,2003,11400714819323302343,11400714819323231580,296,942,11400714819323218725,1514,245,11400714819323297006,882,1783,11400714819323257626,2085,6
76,81,2003,11400714819323299878,11400714819323231659,1010,406,11400714819323263189,1896,1049,11400714819323321184,980,859,11400714819323262641,2038,7
76,84,2003,11400714819323303292,11400714819323232211,1961,1022,11400714819323325332,1214,270,11400714819323275628,352,1849,11400714819323222726,2062,6
76,85,2003,11400714819323302970,11400714819323232146,104,1252,11400714819323206523,1690,1940,11400714819323309397,1212,108,11400714819323275276,2058,7
76,87,2003,11400714819323301777,11400714819323231018,715,954,11400714819323244938,1744,1234,11400714819323310155,1503,1115,11400714819323296888,2014,6
76,92,2003,11400714819323300634,11400714819323230761,994,180,11400714819323262371,681,155,11400714819323241779,459,1255,11400714819323229669,2031,6
76,96,2003,11400714819323303652,11400714819323231956,1437,35,11400714819323289922,521,1458,11400714819323233920,133,785,11400714819323207682,2049,6
76,97,2003,11400714819323300772,11400714819323231722,1987,1379,11400714819323327467,1683,666,11400714819323306880,230,220,11400714819323213388,2035,6
76,98,2003,11400714819323302640,11400714819323231313,124,1434,11400714819323207858,551,1728,11400714819323236153,407,976,11400714819323226013,2070,6
76,99,2003,11400714819323303533,11400714819323231956,1012,1308,11400714819323264218,1450,1919,11400714819323292372,1991,931,11400714819323327662,2046,8
77,3,2003,11400714819323303411,11400714819323232211,1490,1851,11400714819323296918,819,1632,11400714819323253554,1257,1166,11400714819323279604,2065,6
77,4,2003,11400714819323302640,11400714819323231313,561,1931,11400714819323236957,1869,975,11400714819323319226,1718,1147,11400714819323308299,2070,6
77,9,2003,11400714819323300946,11400714819323231018,74,1345,11400714819323204514,1944,589,11400714819323322832,1120,173,11400714819323269562,2017,6
77,12,2003,11400714819323301902,11400714819323231454,1608,434,11400714819323303697,1940,306,11400714819323323320,823,1089,11400714819323252180,2078,8
77,13,2003,11400714819323301777,11400714819323231083,1344,1081,11400714819323286750,1986,514,11400714819323328325,1608,1925,11400714819323302244,2013,8
77,14,2003,11400714819323299943,11400714819323231722,440,741,11400714819323227344,1979,1544,11400714819323327856,794,837,11400714819323250106,2037,8
77,15,2003,11400714819323302796,11400714819323231391,99,892,11400714819323205642,1664,110,11400714819323304099,1445,1336,11400714819323293267,2076,8
77,16,2003,11400714819323301777,11400714819323231083,1146,1416,11400714819323274561,1144,322,11400714819323271181,93,1615,11400714819323206118,2013,7
77,17,2003,11400714819323298294,11400714819323231204,1785,262,11400714819323313120,161,1624,11400714819323210356,596,1223,11400714819323237413,2004,7
77,21,2003,11400714819323303652,11400714819323231956,1741,539,11400714819323311598,1062,6,11400714819323265666,1464,1135,11400714819323292234,2049,9
77,25,2003,11400714819323299878,11400714819323231659,1088,783,11400714819323270260,93,1783,11400714819323206206,1908,503,11400714819323321245,2038,6
77,27,2003,11400714819323303864,11400714819323232086,32,1390,11400714819323201963,1499,980,11400714819323297220,1237,222,11400714819323279293,2055,6
77,28,2003,11400714819323301140,11400714819323230953,950,779,11400714819323260475,1125,1876,11400714819323271591,113,1776,11400714819323207440,2021,6
77,32,2003,11400714819323303782,11400714819323232023,1327,1023,11400714819323283504,1111,398,11400714819323269167,2000,1241,11400714819323326770,2052,6
77,34,2003,11400714819323301205,11400714819323230888,1853,1009,11400714819323319848,451,1213,11400714819323229121,1392,665,11400714819323287930,2023,9
77,35,2003,11400714819323300883,11400714819323231018,1798,885,11400714819323315661,245,1082,11400714819323215161,919,76,11400714819323256977,2016,9
77,37,2003,11400714819323301205,11400714819323230888,1037,1526,11400714819323265603,1156,1329,11400714819323275235,667,1430,11400714819323243402,2022,8
77,38,2003,11400714819323302707,11400714819323231313,1630,283,11400714819323301913,339,915,11400714819323221487,513,1599,11400714819323232533,2073,7
77,39,2003,11400714819323300192,11400714819323231659,593,1213,11400714819323238391,622,1528,11400714819323239494,1124,960,11400714819323272586,2041,6
77,41,2003,11400714819323300946,11400714819323231018,725,1452,11400714819323245923,1739,87,11400714819323311637,501,1735,11400714819323232620,2017,9
77,45,2003,11400714819323305759,11400714819323231701,207,1860,11400714819323213699,341,370,11400714819323220553,1700,726,11400714819323309872,2093,10
77,46,2003,11400714819323301338,11400714819323230888,1129,651,11400714819323272595,1977,924,11400714819323324518,1886,355,11400714819323318673,2025,10
77,50,2003,11400714819323300129,11400714819323231893,1856,1429,11400714819323319354,702,884,11400714819323243782,1652,705,11400714819323304711,2043,7
77,51,2003,11400714819323300699,11400714819323230761,735,815,11400714819323245924,35,1432,11400714819323202134,1639,366,11400714819323305659,2032,6
77,52,2003,11400714819323302216,11400714819323231517,320,1856,11400714819323220709,1233,456,11400714819323279232,113,1944,11400714819323207800,2082,8
77,53,2003,11400714819323300946,11400714819323231018,1500,1585,11400714819323297633,802,1259,11400714819323251050,345,52,11400714819323220870,2017,6
77,54,2003,11400714819323301338,11400714819323230888,1549,1506,11400714819323297975,941,894,11400714819323258899,1238,1612,11400714819323280832,2025,7
77,57,2003,11400714819323303533,11400714819323231956,461,381,11400714819323228296,1198,1055,11400714819323275377,1639,42,11400714819323302399,2047,9
77,58,2003,11400714819323300440,11400714819323230824,801,1180,11400714819323251352,549,1160,11400714819323234371,1014,1897,11400714819323265549,2028,10
77,61,2003,11400714819323298294,11400714819323231204,1516,1409,11400714819323296765,1820,1566,11400714819323317734,1966,1506,11400714819323324620,2005,9
77,63,2003,11400714819323300192,11400714819323231893,106,1204,11400714819323206409,1903,1613,11400714819323320466,258,706,11400714819323215509,2042,6
77,66,2003,11400714819323302216,11400714819323231517,353,695,11400714819323221509,1876,1363,11400714819323322217,696,568,11400714819323244099,2082,11
77,70,2003,11400714819323302216,11400714819323231517,1172,431,11400714819323275133,525,643,11400714819323232342,1852,1255,11400714819323320055,2082,6
77,71,2003,11400714819323298294,11400714819323231204,1549,989,11400714819323298488,798,1039,11400714819323251573,596,1393,11400714819323237711,2005,6
77,72,2003,11400714819323303411,11400714819323232211,1217,1355,11400714819323278865,971,1311,11400714819323262765,1217,1355,11400714819323278865,2064,6
77,76,2003,11400714819323303652,11400714819323231956,432,341,11400714819323226214,647,1077,11400714819323240492,196,897,11400714819323211779,2049,6
77,77,2003,11400714819323299878,11400714819323231659,1188,29,11400714819323273983,263,912,11400714819323216033,1555,1949,11400714819323301861,2038,6
77,79,2003,11400714819323302090,11400714819323231454,1963,1026,11400714819323325290,782,214,11400714819323249184,634,880,11400714819323239641,2079,7
77,82,2003,11400714819323300569,11400714819323230761,861,41,11400714819323254536,220,1374,11400714819323213942,1787,485,11400714819323312259,2030,6
77,84,2003,11400714819323300377,11400714819323230824,1768,1413,11400714819323313084,939,761,11400714819323259155,794,1905,11400714819323251158,2026,6
77,87,2003,11400714819323300772,11400714819323231722,332,1248,11400714819323221252,1693,390,11400714819323306015,1206,794,11400714819323275626,2035,6
77,88,2003,11400714819323303864,11400714819323232086,766,1176,11400714819323249170,95,1572,11400714819323206223,1986,597,11400714819323328280,2055,6
77,92,2003,11400714819323302513,11400714819323231248,1053,903,11400714819323266046,175,295,11400714819323210120,1390,1332,11400714819323288394,2067,9
77,93,2003,11400714819323301581,11400714819323231083,1049,999,11400714819323265883,389,316,11400714819323223927,947,351,11400714819323259027,2010,9
77,94,2003,11400714819323300192,11400714819323231659,1429,1099,11400714819323290256,1384,1349,11400714819323288028,1005,1788,11400714819323264161,2041,9
77,95,2003,11400714819323302970,11400714819323232146,1196,1316,11400714819323275720,911,405,11400714819323257282,1764,552,11400714819323313682,2058,10
78,1,2003,11400714819323303166,11400714819323232146,594,435,11400714819323236494,1203,1817,11400714819323278761,923,1502,11400714819323259394,2059,7
78,2,2003,11400714819323302216,11400714819323231517,1140,944,11400714819323271574,888,325,11400714819323256640,499,661,11400714819323230741,2082,6
78,3,2003,11400714819323298294,11400714819323231204,506,662,11400714819323231315,1366,1625,11400714819323288597,680,1958,11400714819323243725,2004,7
78,4,2003,11400714819323301516,11400714819323231141,15,995,11400714819323200436,1292,322,11400714819323282582,15,995,11400714819323200436,2008,6
78,5,2003,11400714819323303589,11400714819323232023,1996,1193,11400714819323327101,71,1575,11400714819323204682,339,940,11400714819323221382,2050,7
78,6,2003,11400714819323302513,11400714819323231248,129,831,11400714819323207477,27,1536,11400714819323201728,307,1971,11400714819323220455,2067,7
78,7,2003,11400714819323300192,11400714819323231893,1473,1016,11400714819323294844,1572,1115,11400714819323301085,1662,351,11400714819323304173,2042,7
78,14,2003,11400714819323300634,11400714819323230761,1893,1982,11400714819323320713,1147,1934,11400714819323275258,1325,1987,11400714819323286862,2031,6
78,16,2003,11400714819323300837,11400714819323231722,354,567,11400714819323221574,299,1600,11400714819323219060,1485,1999,11400714819323297114,2034,7
78,17,2003,11400714819323300440,11400714819323230824,1295,1532,11400714819323281947,1404,947,11400714819323290971,1716,278,11400714819323309420,2028,7
78,19,2003,11400714819323301581,11400714819323231083,1189,919,11400714819323276976,363,1587,11400714819323223049,1211,1930,11400714819323279158,2010,9
78,21,2003,11400714819323302970,11400714819323232146,279,122,11400714819323216771,313,221,11400714819323218617,116,896,11400714819323206854,2058,11
78,23,2003,11400714819323303782,11400714819323232023,44,1004,11400714819323202336,1283,259,11400714819323279899,1066,1829,11400714819323267822,2052,7
78,24,2003,11400714819323301205,11400714819323230888,1775,374,11400714819323313641,1319,1778,11400714819323284279,1266,729,11400714819323279448,2023,7
78,25,2003,11400714819323302090,11400714819323231454,245,115,11400714819323214576,1873,757,11400714819323318863,245,115,11400714819323214576,2080,7
78,26,2003,11400714819323302640,11400714819323231313,749,327,11400714819323247546,76,1404,11400714819323204840,1676,198,11400714819323308018,2070,9
78,31,2003,11400714819323301777,11400714819323231083,1812,1710,11400714819323317916,1478,565,11400714819323294973,795,687,11400714819323250001,2013,6
78,34,2003,11400714819323300837,11400714819323231722,1818,879,11400714819323314384,1486,220,11400714819323294762,1783,362,11400714819323312651,2034,7
